"order","year","id","x","y"
9202,"y2018","C_283",9971.053,4968.64
9203,"y2018","C_283",10260,5138
9204,"y2018","C_283",10196,5114
9205,"y2018","C_283",10238.873,5069.073
9206,"y2018","C_283",10428,4746
9207,"y2018","C_283",10396,4778
9208,"y2018","C_283",10372.783,4727.601
9209,"y2018","C_283",9968,4394
9210,"y2018","C_283",9984.443,4446.39
9211,"y2018","C_283",9924,4398
9212,"y2018","C_283",10513.39,6106.878
9213,"y2018","C_283",11658.323,5182.896
9214,"y2018","C_283",10821.383,5015.508
9215,"y2018","C_283",11772.146,4593.691
9216,"y2018","C_283",11531.108,3468.844
9217,"y2018","C_283",10399.565,4218.742
9218,"y2018","C_283",10774.515,3160.85
9219,"y2018","C_283",9730.014,2511.385
9220,"y2018","C_283",5806.44,6573.135
9221,"y2018","C_283",5853.309,6526.266
9222,"y2018","C_283",5772.963,6479.397
9223,"y2018","C_283",5685.921,6499.484
9224,"y2018","C_283",6060.952,6734.153
9225,"y2018","C_283",6020.779,6707.371
9226,"y2018","C_283",6040.866,6653.807
9227,"y2018","C_283",6241.731,6231.989
9228,"y2018","C_283",6201.558,6278.858
9229,"y2018","C_283",6168.081,6218.598
9230,"y2018","C_283",5739.567,5836.954
9231,"y2018","C_283",5752.958,5910.604
9232,"y2018","C_283",5672.612,5870.431
9233,"y2018","C_283",6074.343,7698.308
9234,"y2018","C_283",7279.536,6613.634
9235,"y2018","C_283",6482.77,6519.896
9236,"y2018","C_283",7453.62,6191.816
9237,"y2018","C_283",7379.969,4993.318
9238,"y2018","C_283",6261.817,5616.001
9239,"y2018","C_283",6810.85,4718.802
9240,"y2018","C_283",5826.609,3768.039
9241,"y2018","C_283",2830,3433
9242,"y2018","C_283",2825,3382
9243,"y2018","C_283",2759,3352
9244,"y2018","C_283",2687,3364
9245,"y2018","C_283",3035,3478
9246,"y2018","C_283",2993,3478
9247,"y2018","C_283",3005,3412
9248,"y2018","C_283",3149,3064
9249,"y2018","C_283",3107,3118
9250,"y2018","C_283",3083,3058
9251,"y2018","C_283",2626,2701
9252,"y2018","C_283",2651,2770
9253,"y2018","C_283",2572,2695
9254,"y2018","C_283",3395,4480
9255,"y2018","C_283",4451,3490
9256,"y2018","C_283",3731,3256
9257,"y2018","C_283",4457,2824
9258,"y2018","C_283",3929,1546
9259,"y2018","C_283",3023,2560
9260,"y2018","C_283",3437,1432
9261,"y2018","C_283",2213,724
9262,"y2018","C_323",10025.667,7049
9263,"y2018","C_323",10013.667,7015.667
9264,"y2018","C_323",10033.667,6983.667
9265,"y2018","C_323",10081.667,6977
9266,"y2018","C_323",9780.333,7132.333
9267,"y2018","C_323",9804.333,7131
9268,"y2018","C_323",9791.667,7107
9269,"y2018","C_323",9773,6813.667
9270,"y2018","C_323",9788.333,6836.333
9271,"y2018","C_323",9801.667,6809.667
9272,"y2018","C_323",9999.5,6383.5
9273,"y2018","C_323",9999,6408
9274,"y2018","C_323",10025,6396
9275,"y2018","C_323",8918,7683
9276,"y2018","C_323",8354,6852
9277,"y2018","C_323",8648,6726
9278,"y2018","C_323",8471,6204
9279,"y2018","C_323",9062,5349
9280,"y2018","C_323",9314.667,5506.667
9281,"y2018","C_323",9474.667,5320
9282,"y2018","C_323",9997,4812
9283,"y2018","C_323",6114,3958
9284,"y2018","C_323",6106,3917.5
9285,"y2018","C_323",6135,3896.5
9286,"y2018","C_323",6169.5,3904
9287,"y2018","C_323",5956,3985.5
9288,"y2018","C_323",5986,3986
9289,"y2018","C_323",5969,3962
9290,"y2018","C_323",5859.5,3581
9291,"y2018","C_323",5869.5,3605.5
9292,"y2018","C_323",5889,3589
9293,"y2018","C_323",6120.75,2955.5
9294,"y2018","C_323",6120.5,2982.25
9295,"y2018","C_323",6140.5,2971
9296,"y2018","C_323",5032,4394
9297,"y2018","C_323",4630,3353
9298,"y2018","C_323",4888,3242
9299,"y2018","C_323",4789,2858
9300,"y2018","C_323",5188,2048
9301,"y2018","C_323",5572,2213
9302,"y2018","C_323",5692,1982
9303,"y2018","C_323",6409,1613
9304,"y2018","C_323",2796.5,7020
9305,"y2018","C_323",2777.5,6986
9306,"y2018","C_323",2814.5,6964
9307,"y2018","C_323",2863,6946
9308,"y2018","C_323",2600.333,7055
9309,"y2018","C_323",2629.333,7049.333
9310,"y2018","C_323",2608.333,7019
9311,"y2018","C_323",2414.333,6648
9312,"y2018","C_323",2428,6670.333
9313,"y2018","C_323",2444.333,6646
9314,"y2018","C_323",2774.5,6397
9315,"y2018","C_323",2776,6432.5
9316,"y2018","C_323",2804,6421
9317,"y2018","C_323",1569,7710
9318,"y2018","C_323",1069,6556
9319,"y2018","C_323",1299,6496
9320,"y2018","C_323",1261,6038
9321,"y2018","C_323",1553,5116
9322,"y2018","C_323",2001,5340
9323,"y2018","C_323",2065,5206
9324,"y2018","C_323",2577,4554
9325,"y2018","C_324",9818,6880
9326,"y2018","C_324",9809,6839
9327,"y2018","C_324",9841.5,6813.5
9328,"y2018","C_324",9892.5,6813.5
9329,"y2018","C_324",9662,6918.5
9330,"y2018","C_324",9690,6917
9331,"y2018","C_324",9675,6896
9332,"y2018","C_324",9511,6563.333
9333,"y2018","C_324",9528,6583
9334,"y2018","C_324",9539.333,6557.333
9335,"y2018","C_324",9879.667,6378.333
9336,"y2018","C_324",9875,6411.333
9337,"y2018","C_324",9909.667,6406.667
9338,"y2018","C_324",8852,7707
9339,"y2018","C_324",8207,6843
9340,"y2018","C_324",8369,6669
9341,"y2018","C_324",8192,6246
9342,"y2018","C_324",8339,5274
9343,"y2018","C_324",8978,5340
9344,"y2018","C_324",9029,5064
9345,"y2018","C_324",9761,4329
9346,"y2018","C_324",6127.333,4126.667
9347,"y2018","C_324",6110,4093.333
9348,"y2018","C_324",6132,4048
9349,"y2018","C_324",6182.333,4057.333
9350,"y2018","C_324",5928.333,4167.333
9351,"y2018","C_324",5956.333,4163.333
9352,"y2018","C_324",5940.333,4137.333
9353,"y2018","C_324",5771.5,3801
9354,"y2018","C_324",5786,3825
9355,"y2018","C_324",5803.75,3796.25
9356,"y2018","C_324",6151.833,3589.333
9357,"y2018","C_324",6149.333,3613.333
9358,"y2018","C_324",6182.5,3609.833
9359,"y2018","C_324",4982,4897
9360,"y2018","C_324",4286,3949
9361,"y2018","C_324",4544,3811
9362,"y2018","C_324",4379,3328
9363,"y2018","C_324",4691,2242
9364,"y2018","C_324",5303,2476
9365,"y2018","C_324",5438,2149
9366,"y2018","C_324",6206,1564
9367,"y2018","C_324",2789.5,6920
9368,"y2018","C_324",2784.5,6889.5
9369,"y2018","C_324",2807,6841.5
9370,"y2018","C_324",2858,6851.5
9371,"y2018","C_324",2573,6953.5
9372,"y2018","C_324",2608,6952
9373,"y2018","C_324",2590.5,6921.5
9374,"y2018","C_324",2397.667,6663.333
9375,"y2018","C_324",2423.667,6682.667
9376,"y2018","C_324",2430.333,6649.333
9377,"y2018","C_324",2763,6372
9378,"y2018","C_324",2770.5,6412.5
9379,"y2018","C_324",2803,6388.5
9380,"y2018","C_324",1621,7878
9381,"y2018","C_324",837,6738
9382,"y2018","C_324",1072,6704
9383,"y2018","C_324",824,6396
9384,"y2018","C_324",956,5290
9385,"y2018","C_324",1664,5398
9386,"y2018","C_324",1694,4938
9387,"y2018","C_324",2380,4070
9388,"y2018","C_282",9852,6534
9389,"y2018","C_282",9868,6498
9390,"y2018","C_282",9832,6470
9391,"y2018","C_282",9788,6474
9392,"y2018","C_282",10028,6610
9393,"y2018","C_282",10004,6606
9394,"y2018","C_282",10032,6570
9395,"y2018","C_282",10164,6290
9396,"y2018","C_282",10144,6314
9397,"y2018","C_282",10140,6278
9398,"y2018","C_282",9808,5938
9399,"y2018","C_282",9824,5982
9400,"y2018","C_282",9788,5966
9401,"y2018","C_282",10288,7474
9402,"y2018","C_282",11204,6834
9403,"y2018","C_282",10600,6498
9404,"y2018","C_282",11328,6146
9405,"y2018","C_282",11176,5078
9406,"y2018","C_282",10224,5738
9407,"y2018","C_282",10144,4842
9408,"y2018","C_282",9784,4738
9409,"y2018","C_282",6144,4007
9410,"y2018","C_282",6180,3971
9411,"y2018","C_282",6132,3943
9412,"y2018","C_282",6084,3939
9413,"y2018","C_282",6408,4123
9414,"y2018","C_282",6372,4107
9415,"y2018","C_282",6408,4079
9416,"y2018","C_282",6512,3759
9417,"y2018","C_282",6488,3791
9418,"y2018","C_282",6480,3743
9419,"y2018","C_282",6188,3439
9420,"y2018","C_282",6196,3487
9421,"y2018","C_282",6140,3483
9422,"y2018","C_282",6732,4795
9423,"y2018","C_282",7492,4239
9424,"y2018","C_282",7100,3999
9425,"y2018","C_282",7704,3679
9426,"y2018","C_282",7640,2707
9427,"y2018","C_282",6576,3311
9428,"y2018","C_282",7020,2563
9429,"y2018","C_282",6100,1391
9430,"y2018","C_282",3052,6671
9431,"y2018","C_282",3068,6631
9432,"y2018","C_282",3036,6607
9433,"y2018","C_282",2968,6599
9434,"y2018","C_282",3276,6711
9435,"y2018","C_282",3244,6719
9436,"y2018","C_282",3264,6679
9437,"y2018","C_282",3436,6367
9438,"y2018","C_282",3412,6387
9439,"y2018","C_282",3400,6347
9440,"y2018","C_282",3044,6007
9441,"y2018","C_282",3044,6055
9442,"y2018","C_282",2992,6063
9443,"y2018","C_282",3696,7507
9444,"y2018","C_282",4628,6603
9445,"y2018","C_282",3920,6447
9446,"y2018","C_282",4544,6095
9447,"y2018","C_282",4296,5131
9448,"y2018","C_282",3484,5891
9449,"y2018","C_282",4116,4839
9450,"y2018","C_282",3160,4463
9451,"y2018","C_271",10218,7302
9452,"y2018","C_271",10248,7260
9453,"y2018","C_271",10194,7224
9454,"y2018","C_271",10134,7206
9455,"y2018","C_271",10380,7332
9456,"y2018","C_271",10344,7356
9457,"y2018","C_271",10356,7278
9458,"y2018","C_271",10662,6858
9459,"y2018","C_271",10638,6894
9460,"y2018","C_271",10614,6852
9461,"y2018","C_271",10224,6684
9462,"y2018","C_271",10230,6744
9463,"y2018","C_271",10170,6720
9464,"y2018","C_271",11580,7704
9465,"y2018","C_271",12048,6798
9466,"y2018","C_271",11844,6696
9467,"y2018","C_271",12006,6312
9468,"y2018","C_271",11910,5442
9469,"y2018","C_271",11190,5508
9470,"y2018","C_271",11040,5082
9471,"y2018","C_271",10500,4764
9472,"y2018","C_271",5772,4458
9473,"y2018","C_271",5802,4416
9474,"y2018","C_271",5766,4350
9475,"y2018","C_271",5682,4350
9476,"y2018","C_271",5934,4512
9477,"y2018","C_271",5880,4512
9478,"y2018","C_271",5916,4464
9479,"y2018","C_271",6132,4116
9480,"y2018","C_271",6120,4176
9481,"y2018","C_271",6090,4116
9482,"y2018","C_271",5772,3744
9483,"y2018","C_271",5784,3804
9484,"y2018","C_271",5706,3804
9485,"y2018","C_271",7140,5202
9486,"y2018","C_271",7758,4104
9487,"y2018","C_271",7332,4032
9488,"y2018","C_271",7626,3324
9489,"y2018","C_271",7206,2268
9490,"y2018","C_271",6552,2586
9491,"y2018","C_271",6276,2184
9492,"y2018","C_271",5652,2022
9493,"y2018","C_271",3024,6780
9494,"y2018","C_271",3042,6738
9495,"y2018","C_271",3030,6690
9496,"y2018","C_271",2958,6690
9497,"y2018","C_271",3240,6816
9498,"y2018","C_271",3204,6828
9499,"y2018","C_271",3216,6780
9500,"y2018","C_271",3348,6438
9501,"y2018","C_271",3342,6486
9502,"y2018","C_271",3306,6432
9503,"y2018","C_271",3018,6126
9504,"y2018","C_271",3024,6186
9505,"y2018","C_271",2976,6186
9506,"y2018","C_271",4398,7500
9507,"y2018","C_271",4830,6342
9508,"y2018","C_271",4488,6216
9509,"y2018","C_271",4722,5802
9510,"y2018","C_271",4362,4974
9511,"y2018","C_271",3900,5070
9512,"y2018","C_271",3804,4686
9513,"y2018","C_271",3138,4194
9514,"y2018","C_284",10040,4802
9515,"y2018","C_284",10058,4742
9516,"y2018","C_284",10016,4706
9517,"y2018","C_284",9944,4700
9518,"y2018","C_284",10226,4856
9519,"y2018","C_284",10178,4844
9520,"y2018","C_284",10202,4796
9521,"y2018","C_284",10418,4430
9522,"y2018","C_284",10400,4484
9523,"y2018","C_284",10352,4430
9524,"y2018","C_284",9944,4118
9525,"y2018","C_284",9956,4166
9526,"y2018","C_284",9896,4106
9527,"y2018","C_284",10796,5756
9528,"y2018","C_284",11774,4616
9529,"y2018","C_284",10706,4616
9530,"y2018","C_284",11702,4154
9531,"y2018","C_284",11372,2930
9532,"y2018","C_284",10304,4058
9533,"y2018","C_284",10724,2876
9534,"y2018","C_284",9536,2246
9535,"y2018","C_284",6083,6504
9536,"y2018","C_284",6125,6438
9537,"y2018","C_284",6065,6408
9538,"y2018","C_284",5987,6414
9539,"y2018","C_284",6323,6600
9540,"y2018","C_284",6275,6576
9541,"y2018","C_284",6305,6534
9542,"y2018","C_284",6443,6186
9543,"y2018","C_284",6413,6222
9544,"y2018","C_284",6371,6180
9545,"y2018","C_284",6077,5736
9546,"y2018","C_284",6083,5790
9547,"y2018","C_284",6023,5736
9548,"y2018","C_284",6583,7456
9549,"y2018","C_284",7567,6792
9550,"y2018","C_284",6783,6400
9551,"y2018","C_284",7671,5968
9552,"y2018","C_284",7423,4896
9553,"y2018","C_284",7223,4720
9554,"y2018","C_284",6704,4854
9555,"y2018","C_284",6264,3742
9556,"y2018","C_284",2648,3022
9557,"y2018","C_284",2672,2926
9558,"y2018","C_284",2624,2878
9559,"y2018","C_284",2536,2886
9560,"y2018","C_284",2768,3126
9561,"y2018","C_284",2720,3078
9562,"y2018","C_284",2776,3054
9563,"y2018","C_284",3168,2654
9564,"y2018","C_284",3136,2694
9565,"y2018","C_284",3112,2622
9566,"y2018","C_284",2632,2198
9567,"y2018","C_284",2632,2286
9568,"y2018","C_284",2584,2206
9569,"y2018","C_284",2904,4310
9570,"y2018","C_284",4464,3582
9571,"y2018","C_284",3368,3054
9572,"y2018","C_284",4552,2750
9573,"y2018","C_284",4576,1566
9574,"y2018","C_284",3016,2270
9575,"y2018","C_284",3480,966
9576,"y2018","C_284",2616,350
9577,"y2018","C_272",9582,6948
9578,"y2018","C_272",9630,6858
9579,"y2018","C_272",9696,6870
9580,"y2018","C_272",9726,6924
9581,"y2018","C_272",9390,6984
9582,"y2018","C_272",9438,6984
9583,"y2018","C_272",9420,6930
9584,"y2018","C_272",9294,6588
9585,"y2018","C_272",9324,6636
9586,"y2018","C_272",9366,6594
9587,"y2018","C_272",9792,6336
9588,"y2018","C_272",9774,6402
9589,"y2018","C_272",9834,6414
9590,"y2018","C_272",8244,7836
9591,"y2018","C_272",7644,6756
9592,"y2018","C_272",8034,6546
9593,"y2018","C_272",7758,5916
9594,"y2018","C_272",8502,4530
9595,"y2018","C_272",9210,4914
9596,"y2018","C_272",9468,4590
9597,"y2018","C_272",10794,4512
9598,"y2018","C_272",6180,3288
9599,"y2018","C_272",6156,3240
9600,"y2018","C_272",6192,3180
9601,"y2018","C_272",6264,3192
9602,"y2018","C_272",6036,3330
9603,"y2018","C_272",6072,3342
9604,"y2018","C_272",6048,3282
9605,"y2018","C_272",5898,2958
9606,"y2018","C_272",5922,3006
9607,"y2018","C_272",5952,2964
9608,"y2018","C_272",6246,2598
9609,"y2018","C_272",6228,2652
9610,"y2018","C_272",6288,2640
9611,"y2018","C_272",5034,4164
9612,"y2018","C_272",4416,3024
9613,"y2018","C_272",4644,2886
9614,"y2018","C_272",4416,2496
9615,"y2018","C_272",4764,1332
9616,"y2018","C_272",5334,1536
9617,"y2018","C_272",5400,1260
9618,"y2018","C_272",6306,558
9619,"y2018","C_272",2976,6684
9620,"y2018","C_272",2988,6600
9621,"y2018","C_272",3060,6600
9622,"y2018","C_272",3090,6630
9623,"y2018","C_272",2712,6822
9624,"y2018","C_272",2748,6822
9625,"y2018","C_272",2724,6774
9626,"y2018","C_272",2634,6390
9627,"y2018","C_272",2676,6438
9628,"y2018","C_272",2688,6384
9629,"y2018","C_272",3000,6000
9630,"y2018","C_272",2988,6054
9631,"y2018","C_272",3066,6066
9632,"y2018","C_272",1770,7656
9633,"y2018","C_272",1128,6768
9634,"y2018","C_272",1368,6618
9635,"y2018","C_272",1122,6042
9636,"y2018","C_272",1542,4584
9637,"y2018","C_272",1944,4866
9638,"y2018","C_272",2052,4560
9639,"y2018","C_272",3108,3804
9640,"y2018","C_273",9438,6666
9641,"y2018","C_273",9474,6618
9642,"y2018","C_273",9456,6570
9643,"y2018","C_273",9384,6558
9644,"y2018","C_273",9672,6774
9645,"y2018","C_273",9636,6768
9646,"y2018","C_273",9660,6732
9647,"y2018","C_273",9864,6426
9648,"y2018","C_273",9834,6468
9649,"y2018","C_273",9822,6402
9650,"y2018","C_273",9540,5898
9651,"y2018","C_273",9540,5958
9652,"y2018","C_273",9474,5940
9653,"y2018","C_273",10746,7686
9654,"y2018","C_273",11682,6732
9655,"y2018","C_273",11526,6552
9656,"y2018","C_273",11814,6120
9657,"y2018","C_273",11742,4716
9658,"y2018","C_273",10968,4776
9659,"y2018","C_273",10944,4440
9660,"y2018","C_273",10170,3600
9661,"y2018","C_273",6126,3174
9662,"y2018","C_273",6162,3138
9663,"y2018","C_273",6132,3066
9664,"y2018","C_273",6060,3084
9665,"y2018","C_273",6354,3258
9666,"y2018","C_273",6300,3258
9667,"y2018","C_273",6330,3204
9668,"y2018","C_273",6588,2778
9669,"y2018","C_273",6552,2814
9670,"y2018","C_273",6516,2760
9671,"y2018","C_273",6204,2322
9672,"y2018","C_273",6198,2370
9673,"y2018","C_273",6138,2376
9674,"y2018","C_273",7572,4086
9675,"y2018","C_273",8388,2724
9676,"y2018","C_273",7926,2598
9677,"y2018","C_273",8310,1980
9678,"y2018","C_273",7776,780
9679,"y2018","C_273",7170,1110
9680,"y2018","C_273",7002,810
9681,"y2018","C_273",5976,312
9682,"y2018","C_273",3138,6720
9683,"y2018","C_273",3168,6672
9684,"y2018","C_273",3126,6648
9685,"y2018","C_273",3054,6648
9686,"y2018","C_273",3438,6786
9687,"y2018","C_273",3384,6798
9688,"y2018","C_273",3420,6750
9689,"y2018","C_273",3480,6300
9690,"y2018","C_273",3456,6342
9691,"y2018","C_273",3438,6306
9692,"y2018","C_273",3096,5784
9693,"y2018","C_273",3096,5832
9694,"y2018","C_273",3030,5826
9695,"y2018","C_273",4596,7524
9696,"y2018","C_273",5178,6186
9697,"y2018","C_273",4848,6114
9698,"y2018","C_273",5100,5700
9699,"y2018","C_273",4728,4272
9700,"y2018","C_273",4146,4500
9701,"y2018","C_273",4056,4176
9702,"y2018","C_273",3204,3018
9703,"y2018","C_285",10088,5338
9704,"y2018","C_285",10104,5282
9705,"y2018","C_285",10056,5242
9706,"y2018","C_285",9976,5242
9707,"y2018","C_285",10312,5434
9708,"y2018","C_285",10272,5426
9709,"y2018","C_285",10288,5370
9710,"y2018","C_285",10504,5010
9711,"y2018","C_285",10472,5050
9712,"y2018","C_285",10456,4994
9713,"y2018","C_285",10056,4602
9714,"y2018","C_285",10056,4666
9715,"y2018","C_285",10000,4618
9716,"y2018","C_285",10616,6266
9717,"y2018","C_285",11552,5562
9718,"y2018","C_285",11072,5234
9719,"y2018","C_285",11792,4866
9720,"y2018","C_285",11736,3698
9721,"y2018","C_285",10456,4570
9722,"y2018","C_285",11104,3442
9723,"y2018","C_285",10296,2402
9724,"y2018","C_285",5624,6658
9725,"y2018","C_285",5640,6594
9726,"y2018","C_285",5584,6546
9727,"y2018","C_285",5504,6554
9728,"y2018","C_285",5856,6746
9729,"y2018","C_285",5808,6738
9730,"y2018","C_285",5832,6674
9731,"y2018","C_285",6040,6258
9732,"y2018","C_285",6008,6298
9733,"y2018","C_285",5984,6242
9734,"y2018","C_285",5472,5946
9735,"y2018","C_285",5480,5994
9736,"y2018","C_285",5432,5986
9737,"y2018","C_285",6264,7794
9738,"y2018","C_285",7480,6818
9739,"y2018","C_285",6368,6474
9740,"y2018","C_285",7536,5770
9741,"y2018","C_285",6912,4466
9742,"y2018","C_285",5840,5890
9743,"y2018","C_285",5824,4378
9744,"y2018","C_285",5160,3872
9745,"y2018","C_285",2840,3880
9746,"y2018","C_285",2864,3792
9747,"y2018","C_285",2800,3744
9748,"y2018","C_285",2736,3744
9749,"y2018","C_285",3008,3968
9750,"y2018","C_285",2960,3952
9751,"y2018","C_285",3000,3912
9752,"y2018","C_285",3208,3536
9753,"y2018","C_285",3168,3584
9754,"y2018","C_285",3144,3528
9755,"y2018","C_285",2760,3112
9756,"y2018","C_285",2760,3184
9757,"y2018","C_285",2712,3104
9758,"y2018","C_285",3040,4984
9759,"y2018","C_285",4368,4152
9760,"y2018","C_285",3544,3840
9761,"y2018","C_285",4608,3464
9762,"y2018","C_285",4456,2152
9763,"y2018","C_285",3168,3112
9764,"y2018","C_285",3768,1880
9765,"y2018","C_285",2872,874
9766,"y2018","C_274",9264,6546
9767,"y2018","C_274",9294,6498
9768,"y2018","C_274",9252,6468
9769,"y2018","C_274",9192,6456
9770,"y2018","C_274",9480,6564
9771,"y2018","C_274",9444,6576
9772,"y2018","C_274",9462,6528
9773,"y2018","C_274",9624,6324
9774,"y2018","C_274",9576,6342
9775,"y2018","C_274",9570,6306
9776,"y2018","C_274",9282,5982
9777,"y2018","C_274",9300,6018
9778,"y2018","C_274",9234,6024
9779,"y2018","C_274",10248,7452
9780,"y2018","C_274",11058,6732
9781,"y2018","C_274",10794,6486
9782,"y2018","C_274",11028,6084
9783,"y2018","C_274",11106,4884
9784,"y2018","C_274",10278,5022
9785,"y2018","C_274",10134,4518
9786,"y2018","C_274",9168,3894
9787,"y2018","C_274",6450,3240
9788,"y2018","C_274",6480,3204
9789,"y2018","C_274",6450,3144
9790,"y2018","C_274",6366,3144
9791,"y2018","C_274",6660,3330
9792,"y2018","C_274",6618,3330
9793,"y2018","C_274",6660,3264
9794,"y2018","C_274",6804,2958
9795,"y2018","C_274",6792,3006
9796,"y2018","C_274",6756,2964
9797,"y2018","C_274",6480,2616
9798,"y2018","C_274",6480,2670
9799,"y2018","C_274",6402,2682
9800,"y2018","C_274",7374,4194
9801,"y2018","C_274",8094,3168
9802,"y2018","C_274",7878,2970
9803,"y2018","C_274",7842,2772
9804,"y2018","C_274",8334,1626
9805,"y2018","C_274",7566,1662
9806,"y2018","C_274",7566,1362
9807,"y2018","C_274",6684,318
9808,"y2018","C_274",3000,6282
9809,"y2018","C_274",3036,6234
9810,"y2018","C_274",2988,6204
9811,"y2018","C_274",2934,6204
9812,"y2018","C_274",3294,6360
9813,"y2018","C_274",3234,6372
9814,"y2018","C_274",3258,6312
9815,"y2018","C_274",3456,5922
9816,"y2018","C_274",3438,5964
9817,"y2018","C_274",3420,5916
9818,"y2018","C_274",2994,5628
9819,"y2018","C_274",3012,5670
9820,"y2018","C_274",2952,5688
9821,"y2018","C_274",4092,7224
9822,"y2018","C_274",4998,6198
9823,"y2018","C_274",4710,6048
9824,"y2018","C_274",4926,5436
9825,"y2018","C_274",4728,4344
9826,"y2018","C_274",4014,4494
9827,"y2018","C_274",3942,4056
9828,"y2018","C_274",2976,3222
9829,"y2018","C_286",9440,4806
9830,"y2018","C_286",9408,4766
9831,"y2018","C_286",9432,4726
9832,"y2018","C_286",9496,4686
9833,"y2018","C_286",9184,4902
9834,"y2018","C_286",9240,4910
9835,"y2018","C_286",9200,4854
9836,"y2018","C_286",9048,4470
9837,"y2018","C_286",9088,4510
9838,"y2018","C_286",9096,4446
9839,"y2018","C_286",9384,4086
9840,"y2018","C_286",9392,4142
9841,"y2018","C_286",9440,4086
9842,"y2018","C_286",8344,5788
9843,"y2018","C_286",7520,4772
9844,"y2018","C_286",7768,4596
9845,"y2018","C_286",7448,4020
9846,"y2018","C_286",7816,2908
9847,"y2018","C_286",8456,3116
9848,"y2018","C_286",8464,2796
9849,"y2018","C_286",9216,2100
9850,"y2018","C_286",5432,6516
9851,"y2018","C_286",5448,6444
9852,"y2018","C_286",5392,6404
9853,"y2018","C_286",5328,6404
9854,"y2018","C_286",5648,6580
9855,"y2018","C_286",5600,6588
9856,"y2018","C_286",5624,6532
9857,"y2018","C_286",5760,6172
9858,"y2018","C_286",5736,6212
9859,"y2018","C_286",5704,6156
9860,"y2018","C_286",5336,5900
9861,"y2018","C_286",5344,5956
9862,"y2018","C_286",5288,5908
9863,"y2018","C_286",6512,7636
9864,"y2018","C_286",7280,6356
9865,"y2018","C_286",6984,6140
9866,"y2018","C_286",7248,5636
9867,"y2018","C_286",6864,4532
9868,"y2018","C_286",6272,4772
9869,"y2018","C_286",6128,4468
9870,"y2018","C_286",5280,3948
9871,"y2018","C_286",2360,3388
9872,"y2018","C_286",2344,3332
9873,"y2018","C_286",2384,3276
9874,"y2018","C_286",2448,3284
9875,"y2018","C_286",2040,3452
9876,"y2018","C_286",2072,3452
9877,"y2018","C_286",2064,3412
9878,"y2018","C_286",2056,3028
9879,"y2018","C_286",2088,3076
9880,"y2018","C_286",2112,3044
9881,"y2018","C_286",2448,2724
9882,"y2018","C_286",2440,2772
9883,"y2018","C_286",2496,2724
9884,"y2018","C_286",1136,4268
9885,"y2018","C_286",352,3060
9886,"y2018","C_286",712,2964
9887,"y2018","C_286",496,2420
9888,"y2018","C_286",936,1196
9889,"y2018","C_286",1544,1636
9890,"y2018","C_286",1704,1188
9891,"y2018","C_286",2776,556
9892,"y2018","C_275",9492,6339
9893,"y2018","C_275",9510,6297
9894,"y2018","C_275",9468,6267
9895,"y2018","C_275",9432,6273
9896,"y2018","C_275",9594,6381
9897,"y2018","C_275",9558,6387
9898,"y2018","C_275",9582,6339
9899,"y2018","C_275",9684,6099
9900,"y2018","C_275",9654,6141
9901,"y2018","C_275",9618,6093
9902,"y2018","C_275",9378,5715
9903,"y2018","C_275",9402,5751
9904,"y2018","C_275",9348,5769
9905,"y2018","C_275",10572,7131
9906,"y2018","C_275",11154,5997
9907,"y2018","C_275",10884,5877
9908,"y2018","C_275",11040,5505
9909,"y2018","C_275",10728,4401
9910,"y2018","C_275",10158,4689
9911,"y2018","C_275",10038,4371
9912,"y2018","C_275",9198,3921
9913,"y2018","C_275",5928,3801
9914,"y2018","C_275",5964,3765
9915,"y2018","C_275",5940,3723
9916,"y2018","C_275",5898,3693
9917,"y2018","C_275",6084,3879
9918,"y2018","C_275",6054,3903
9919,"y2018","C_275",6096,3843
9920,"y2018","C_275",6318,3537
9921,"y2018","C_275",6270,3573
9922,"y2018","C_275",6258,3519
9923,"y2018","C_275",6006,3147
9924,"y2018","C_275",6006,3201
9925,"y2018","C_275",5952,3207
9926,"y2018","C_275",6792,4827
9927,"y2018","C_275",7650,3897
9928,"y2018","C_275",7344,3723
9929,"y2018","C_275",7824,3171
9930,"y2018","C_275",7578,2025
9931,"y2018","C_275",6936,2253
9932,"y2018","C_275",6900,1893
9933,"y2018","C_275",6078,1209
9934,"y2018","C_275",3024,6678
9935,"y2018","C_275",3042,6636
9936,"y2018","C_275",3018,6576
9937,"y2018","C_275",2952,6600
9938,"y2018","C_275",3216,6792
9939,"y2018","C_275",3174,6780
9940,"y2018","C_275",3210,6738
9941,"y2018","C_275",3378,6396
9942,"y2018","C_275",3342,6426
9943,"y2018","C_275",3336,6372
9944,"y2018","C_275",3024,6126
9945,"y2018","C_275",3036,6168
9946,"y2018","C_275",2982,6180
9947,"y2018","C_275",4068,7632
9948,"y2018","C_275",4842,6678
9949,"y2018","C_275",4590,6480
9950,"y2018","C_275",4824,6048
9951,"y2018","C_275",4704,5010
9952,"y2018","C_275",4044,5196
9953,"y2018","C_275",3966,4842
9954,"y2018","C_275",3054,4008
9955,"y2018","C_276",9900,6918
9956,"y2018","C_276",9918,6870
9957,"y2018","C_276",9882,6828
9958,"y2018","C_276",9828,6798
9959,"y2018","C_276",10122,7008
9960,"y2018","C_276",10074,7008
9961,"y2018","C_276",10098,6960
